$HAR,420266956,-936532456,273449,13.12,990.08,18.26,#
$HAR,420266956,-936532476,274261,13.13,990.07,18.27,#
$HAR,420266960,-936532482,274899,13.1,990.07,18.32,#
$HAR,420266960,-936532477,275522,13.1,990.08,18.27,#
$HAR,420266959,-936532466,275882,13.09,990.06,18.33,#
$HAR,420266967,-936532453,276146,13.08,990.04,18.36,#
$HAR,420266977,-936532430,276420,13.08,990.05,18.42,#
$HAR,420266990,-936532409,276508,13.07,990.08,18.39,#
$HAR,420266994,-936532425,276581,13.06,990.08,18.42,#
$HAR,420266992,-936532436,276248,13.06,990.03,18.42,#
$HAR,420266987,-936532436,276081,13.06,990.03,18.44,#
$HAR,420266999,-936532433,275620,13.05,990.05,18.41,#
$HAR,420267033,-936532432,274517,13.06,990.02,18.39,#
$HAR,420267080,-936532418,273607,13.05,990.07,18.46,#
$HAR,420267120,-936532404,273106,13.06,990.04,18.5,#
$HAR,420267147,-936532398,273086,13.05,990.04,18.35,#
$HAR,420267138,-936532418,274195,13.05,990.04,18.38,#
$HAR,420267099,-936532447,275778,13.05,990.03,18.36,#
$HAR,420267061,-936532442,277233,13.04,990,18.39,#
$HAR,420267043,-936532452,278356,13.04,989.99,18.38,#
$HAR,420267046,-936532442,278756,13.03,989.99,18.45,#
$HAR,420267063,-936532409,278858,13.02,989.96,18.56,#
$HAR,420267080,-936532380,278762,13.02,990,18.56,#
$HAR,420267110,-936532337,278297,13,990.02,18.56,#
$HAR,420267130,-936532306,277690,12.99,990,18.59,#
$HAR,420267163,-936532299,276544,12.96,989.97,18.59,#
$HAR,420267183,-936532323,275669,12.93,990.02,18.7,#
$HAR,420267217,-936532354,274510,12.92,990.02,18.65,#
$HAR,420267257,-936532391,273385,12.9,989.97,18.66,#
$HAR,420267291,-936532430,272393,12.9,989.98,18.65,#
$HAR,420267295,-936532471,271393,12.86,989.98,18.63,#
$HAR,420267307,-936532493,271380,12.84,989.98,18.74,#
$HAR,420267303,-936532491,270993,12.79,989.94,18.78,#
$HAR,420267305,-936532480,270771,12.76,989.97,18.8,#
$HAR,420267310,-936532482,270414,12.73,989.96,18.84,#
$HAR,420267307,-936532492,269629,12.71,989.93,18.87,#
$HAR,420267335,-936532508,268409,12.69,989.95,18.77,#
$HAR,420267357,-936532550,267524,12.67,989.93,18.8,#
$HAR,420267364,-936532593,267345,12.67,989.95,18.85,#
$HAR,420267372,-936532644,266873,12.65,990,18.99,#
$HAR,420267371,-936532675,266729,12.64,989.92,18.99,#
$HAR,420267375,-936532694,266687,12.63,989.99,19.05,#
$HAR,420267380,-936532705,266891,12.63,989.99,19.09,#
$HAR,420267372,-936532711,267157,12.61,989.95,19.16,#
$HAR,420267344,-936532711,267395,12.6,989.91,19.13,#
$HAR,420267332,-936532694,267270,12.59,989.96,19.16,#
$HAR,420267314,-936532682,266959,12.58,989.95,19.11,#
$HAR,420267323,-936532680,266556,12.58,989.93,19.17,#
$HAR,420267339,-936532688,266356,12.56,989.91,19.17,#
$HAR,420267340,-936532710,266549,12.55,989.93,19.17,#
$HAR,420267344,-936532725,267014,12.54,989.94,19.09,#
$HAR,420267355,-936532725,267073,12.52,989.95,19.11,#
$HAR,420267349,-936532741,267311,12.49,989.94,19.1,#
$HAR,420267318,-936532720,268377,12.46,989.91,19.2,#
$HAR,420267333,-936532707,268808,12.45,989.92,19.17,#
$HAR,420267330,-936532726,268870,12.44,989.95,19.16,#
$HAR,420267367,-936532730,268167,12.43,989.93,19.15,#
$HAR,420267369,-936532706,268519,12.42,989.96,19.15,#
$HAR,420267328,-936532695,270134,12.42,989.91,19.1,#
$HAR,420267246,-936532674,272896,12.42,989.95,19.04,#
$HAR,420267140,-936532649,276156,12.42,989.93,19.02,#
$HAR,420267055,-936532649,279460,12.43,989.95,18.99,#
$HAR,420267025,-936532659,281434,12.44,989.92,19.06,#
$HAR,420266983,-936532681,283246,12.43,989.95,18.99,#
$HAR,420266942,-936532701,285158,12.43,989.98,19.02,#
$HAR,420266911,-936532741,287327,12.44,989.95,19.05,#
$HAR,420266867,-936532780,289607,12.43,989.95,19.06,#
$HAR,420266837,-936532801,291402,12.44,989.94,19.06,#
$HAR,420266818,-936532788,292772,12.43,990.02,19.06,#
$HAR,420266797,-936532785,294228,12.44,990,19.02,#
$HAR,420266789,-936532769,295391,12.43,990.01,19.01,#
$HAR,420266788,-936532768,296400,12.44,989.98,18.98,#
$HAR,420266783,-936532753,297407,12.44,989.96,19.06,#
$HAR,420266770,-936532730,298384,12.43,989.98,19.05,#
$HAR,420266753,-936532727,299421,12.42,989.98,19.12,#
$HAR,420266726,-936532718,300561,12.4,989.96,19.18,#
$HAR,420266712,-936532717,301025,12.39,989.96,19.18,#
$HAR,420266706,-936532716,300801,12.37,989.95,19.21,#
$HAR,420266705,-936532728,301260,12.33,989.9,19.23,#
$HAR,420266694,-936532727,301943,12.32,989.93,19.25,#
$HAR,420266698,-936532708,302418,12.29,989.96,19.28,#
$HAR,420266704,-936532697,302649,12.29,989.92,19.28,#
$HAR,420266716,-936532709,303406,12.28,989.93,19.33,#
$HAR,420266755,-936532727,303687,12.28,989.96,19.32,#
$HAR,420266784,-936532732,304023,12.27,989.96,19.31,#
$HAR,420266807,-936532739,304115,12.28,989.96,19.26,#
$HAR,420266801,-936532762,304355,12.29,989.99,19.29,#
$HAR,420266797,-936532777,304758,12.29,990,19.33,#
$HAR,420266800,-936532776,305060,12.29,990.01,19.29,#
$HAR,420266784,-936532784,305308,12.28,989.98,19.23,#
$HAR,420266730,-936532812,306100,12.29,989.99,19.14,#
$HAR,420266695,-936532809,307341,12.28,989.99,19.13,#
$HAR,420266693,-936532805,307645,12.29,990.02,19.14,#
$HAR,420266691,-936532815,307120,12.28,990.05,19.15,#
$HAR,420266715,-936532805,306556,12.27,990.01,19.23,#
$HAR,420266740,-936532788,306334,12.26,990.01,19.18,#
$HAR,420266764,-936532758,305683,12.25,989.99,19.34,#
$HAR,420266757,-936532831,304566,12.25,990.02,19.39,#
$HAR,420266919,-936533169,297998,12.24,990.01,19.45,#
$HAR,420267012,-936533070,296924,12.24,990.01,19.45,#
$HAR,420266588,-936533074,297550,12.24,989.99,19.43,#
$HAR,420266603,-936533091,297594,12.23,989.99,19.46,#
$HAR,420266614,-936533084,297239,12.23,990.01,19.41,#
$HAR,420266668,-936533156,295591,12.22,990.02,19.45,#
$HAR,420266892,-936532923,292894,12.23,990.01,19.51,#
$HAR,420266562,-936533528,296500,12.22,990.04,19.52,#
$HAR,420267022,-936533184,287180,12.22,990.03,19.52,#
$HAR,420266937,-936533147,283341,12.22,990.01,19.54,#
$HAR,420267144,-936533017,282153,12.24,990.02,19.65,#
$HAR,420267162,-936532995,281255,12.25,990.03,19.65,#
$HAR,420267176,-936532983,280910,12.28,990.04,19.77,#
$HAR,420267251,-936532968,281463,12.27,990.02,19.67,#
$HAR,420267376,-936532912,282065,12.27,990.01,19.53,#
$HAR,420267473,-936532898,282957,12.27,989.96,19.56,#
$HAR,420267337,-936532862,282725,12.29,989.93,19.54,#
$HAR,420267592,-936532929,280553,12.3,989.94,19.46,#
$HAR,420267968,-936533079,276709,12.3,990,19.48,#
$HAR,420267383,-936533232,273153,12.3,989.91,19.42,#
$HAR,420267632,-936532641,270370,12.31,989.93,19.45,#
$HAR,420267398,-936532514,272688,12.32,989.97,19.39,#
$HAR,420267250,-936532573,275213,12.34,989.98,19.36,#
$HAR,420267373,-936532667,274996,12.36,989.96,19.31,#
$HAR,420267689,-936533047,280822,12.35,989.93,19.3,#
$HAR,420267851,-936533559,288338,12.35,989.92,19.34,#
$HAR,420267168,-936534899,293896,12.34,989.95,19.34,#
$HAR,420267021,-936536062,293869,12.34,989.95,19.42,#
$HAR,420267002,-936536534,291307,12.35,989.97,19.44,#
$HAR,420267621,-936536751,288490,12.36,989.97,19.38,#
$HAR,420267343,-936536669,284035,12.37,989.91,19.38,#
$HAR,420267191,-936536569,278066,12.38,989.94,19.33,#
$HAR,420267018,-936536820,268190,12.39,989.96,19.33,#
$HAR,420267553,-936536681,264602,12.41,989.97,19.25,#
$HAR,420267007,-936536893,264535,12.43,989.95,19.27,#
$HAR,420266857,-936537460,265960,12.45,989.96,19.44,#
$HAR,420267187,-936537478,260291,12.47,989.95,19.51,#
$HAR,420267243,-936537618,256014,12.5,989.97,19.46,#
$HAR,420267284,-936537530,257269,12.52,989.95,19.48,#
$HAR,420267447,-936537386,253750,12.54,989.94,19.43,#
$HAR,420267398,-936537390,245828,12.57,990,19.61,#
$HAR,420267348,-936537031,267014,12.59,988.92,19.58,#
$HAR,420266968,-936535853,290360,12.6,986.33,19.75,#
$HAR,420265548,-936536228,281536,12.62,984.34,19.75,#
$HAR,420262507,-936538160,314386,12.61,982.22,19.47,#
$HAR,420259008,-936536925,360004,12.64,978.5,19.16,#
$HAR,420256234,-936536781,391619,12.64,975.61,19.01,#
$HAR,420252511,-936538052,412096,12.61,972.95,18.77,#
$HAR,420249885,-936537626,443520,12.57,970.37,18.63,#
$HAR,420246727,-936538652,475346,12.62,967.44,18.52,#
$HAR,420243111,-936538889,500870,12.57,965.29,18.41,#
$HAR,420238825,-936540181,514855,12.55,962.65,18.36,#
$HAR,420236377,-936541771,539688,12.51,960.01,18.3,#
$HAR,420232621,-936544109,552846,12.47,957.44,18.24,#
$HAR,420229468,-936544412,569971,12.46,954.72,18.19,#
$HAR,420227428,-936546202,595997,12.43,951.57,18.11,#
$HAR,420226135,-936547475,622376,12.43,948.3,18.09,#
$HAR,420224371,-936549087,657225,12.41,944.6,18.06,#
$HAR,420221138,-936549899,687212,12.36,941.14,18,#
$HAR,420218683,-936549655,715164,12.33,937.48,18.03,#
$HAR,420216525,-936551446,743794,12.31,933.48,18.09,#
$HAR,420214315,-936550962,763416,12.3,930.08,17.99,#
$HAR,420212011,-936551062,790031,12.26,926.16,17.93,#
$HAR,420209889,-936553236,825703,12.22,921.92,17.91,#
$HAR,420206439,-936554478,873206,12.19,918.29,17.87,#
$HAR,420203184,-936554772,913336,12.14,915.6,17.83,#
$HAR,420200110,-936555837,951361,12.11,912.56,17.66,#
$HAR,420196433,-936557081,976666,12.09,909.54,17.38,#
$HAR,420191417,-936556970,993085,12.04,906.99,17.05,#
$HAR,420188152,-936555854,1016489,12.03,904.24,16.8,#
$HAR,420185440,-936556378,1030517,11.99,901.46,16.6,#
$HAR,420182650,-936555873,1052344,11.97,899.06,16.46,#
$HAR,420179598,-936556403,1061186,11.93,896.78,16.18,#
$HAR,420176601,-936557175,1076699,11.88,894.85,15.73,#
$HAR,420171482,-936559406,1090589,11.84,892.68,14.61,#
$HAR,420164883,-936561261,1101293,11.81,890.43,12.94,#
$HAR,420159382,-936561429,1124434,11.79,889.02,11.56,#
$HAR,420153986,-936560722,1142563,11.76,885.79,9.84,#
$HAR,420149728,-936559515,1158683,11.75,883.87,8.76,#
$HAR,420144834,-936560688,1161078,11.72,881.62,7.77,#
$HAR,420140493,-936562018,1191792,11.69,879.57,6.88,#
$HAR,420135391,-936563560,1212501,11.64,877.11,6.06,#
$HAR,420131934,-936563200,1228517,11.66,874.96,5.63,#
$HAR,420126881,-936562639,1245786,11.62,872.54,5.25,#
$HAR,420119203,-936561922,1267231,11.6,869.76,4.8,#
$HAR,420112696,-936560103,1297265,11.59,867.3,4.49,#
$HAR,420107373,-936559361,1324138,11.55,863.7,4.22,#
$HAR,420103409,-936559675,1340612,11.54,861.53,4,#
$HAR,420097454,-936559947,1373910,11.52,858.46,3.79,#
$HAR,420090339,-936557837,1402561,11.56,855.31,3.62,#
$HAR,420083338,-936554524,1427127,11.55,852.34,3.48,#
$HAR,420075920,-936553360,1458315,11.55,849.21,3.55,#
$HAR,420071082,-936551625,1479007,11.54,846.68,3.58,#
$HAR,420065028,-936547252,1509452,11.53,843.35,3.75,#
$HAR,420057884,-936544633,1536553,11.52,840.29,3.94,#
$HAR,420051773,-936541898,1566243,11.53,837.87,4.12,#
$HAR,420045148,-936537367,1595940,11.64,834.12,4.05,#
$HAR,420037753,-936534504,1628117,11.59,830.84,4.15,#
$HAR,420031703,-936532070,1656000,11.58,827.85,4.1,#
$HAR,420025888,-936526788,1685712,11.56,825.01,4.12,#
$HAR,420018719,-936521776,1713457,11.53,821.97,4.15,#
$HAR,420012534,-936518958,1745741,11.52,819.5,4.01,#
$HAR,420006109,-936513906,1781903,11.56,816.23,3.91,#
$HAR,419998831,-936508642,1812962,11.54,813.24,3.82,#
$HAR,419991585,-936505001,1848043,11.53,810.47,3.82,#
$HAR,419983520,-936498666,1884327,11.55,807.43,3.94,#
$HAR,419975239,-936493569,1909117,11.53,804.6,4.06,#
$HAR,419967911,-936487836,1961637,11.59,801.65,4.29,#
$HAR,419959627,-936481716,1988172,11.53,798.82,4.98,#
$HAR,419950909,-936474894,2022895,11.51,796.18,5.9,#
$HAR,419942789,-936470466,2044092,11.52,793.81,6.88,#
$HAR,419934226,-936464640,2089403,11.52,790.71,7.92,#
$HAR,419926342,-936458866,2094074,11.53,788.25,8.78,#
$HAR,419916682,-936453367,2120771,11.54,785.42,9.75,#
$HAR,419910026,-936447669,2149914,11.54,782.92,10.51,#
$HAR,419901527,-936440112,2176154,11.52,780.15,11.43,#
$HAR,419891772,-936434133,2203707,11.53,777.18,11.92,#
$HAR,419883815,-936427710,2229602,11.53,774.38,12.15,#
$HAR,419876076,-936419589,2253943,11.56,771.5,12.33,#
$HAR,419867437,-936413790,2284795,11.54,768.64,12.28,#
$HAR,419860301,-936408150,2315209,11.54,765.51,12.19,#
$HAR,419853599,-936401865,2340304,11.54,762.79,12.2,#
$HAR,419847538,-936395375,2368325,11.55,760.18,12.33,#
$HAR,419840016,-936386492,2397514,11.58,757.43,12.37,#
$HAR,419832646,-936380622,2419286,11.6,754.96,12.53,#
$HAR,419824529,-936375372,2444429,11.57,752.13,12.79,#
$HAR,419816917,-936367780,2477651,11.6,749.15,13.07,#
$HAR,419808945,-936359099,2509848,11.61,746.33,13.38,#
$HAR,419799429,-936352626,2539625,11.6,743.45,13.83,#
$HAR,419791932,-936347719,2563655,11.61,741.15,14.34,#
$HAR,419784560,-936341750,2567061,11.6,738.72,14.68,#
$HAR,419774905,-936333750,2577146,11.62,736,15.16,#
$HAR,419766835,-936328222,2605574,11.63,733.51,15.57,#
$HAR,419757567,-936322583,2632924,11.61,731.1,16.07,#
$HAR,419748882,-936317730,2652904,11.61,728.81,16.63,#
$HAR,419739012,-936309575,2688700,11.61,726.17,16.83,#
$HAR,419730865,-936302973,2714644,11.61,723.49,17,#
$HAR,419722925,-936297100,2738329,11.61,721.26,17,#
$HAR,419714121,-936289876,2778494,11.61,718.56,16.94,#
$HAR,419705241,-936281792,2801019,11.67,715.39,16.79,#
$HAR,419695965,-936274675,2827978,11.63,712.67,16.44,#
$HAR,419689362,-936269848,2851473,11.62,710.26,16.18,#
$HAR,419682271,-936261931,2882628,11.63,707.55,15.89,#
$HAR,419674616,-936252046,2919903,11.64,704.77,15.7,#
$HAR,419668001,-936245729,2943426,11.64,702.22,15.51,#
$HAR,419661612,-936239279,2977529,11.71,699.48,15.38,#
$HAR,419655410,-936230886,3006351,11.61,697.24,15.21,#
$HAR,419646617,-936222263,3044004,11.61,694.69,15.18,#
$HAR,419640478,-936215012,3079765,11.61,692.5,15.14,#
$HAR,419634671,-936206260,3110873,11.62,690.26,15.17,#
$HAR,419627612,-936199603,3148231,11.62,687.84,15.17,#
$HAR,419622207,-936192125,3168785,11.59,685.56,15.28,#
$HAR,419615661,-936183608,3188953,11.59,683.36,15.31,#
$HAR,419608834,-936175563,3208909,11.58,681.15,15.34,#
$HAR,419602316,-936165852,3254878,11.58,678.44,15.31,#
$HAR,419595936,-936155530,3271439,11.56,676.31,15.39,#
$HAR,419589968,-936145706,3296112,11.52,673.86,15.35,#
$HAR,419584917,-936135711,3311015,11.53,671.8,15.37,#
$HAR,419579635,-936125909,3327443,11.51,669.75,15.35,#
$HAR,419573929,-936116174,3378927,11.49,667.51,15.34,#
$HAR,419566709,-936105660,3404374,11.48,665.19,15.29,#
$HAR,419560436,-936093617,3452945,11.49,662.9,15.24,#
$HAR,419554739,-936078577,3492771,11.45,660.28,15.21,#
$HAR,419547617,-936065567,3533447,11.45,658.07,15.26,#
$HAR,419538284,-936050312,3570612,11.42,655.51,15.61,#
$HAR,419530473,-936036975,3599413,11.43,653.29,15.86,#
$HAR,419522259,-936023501,3633488,11.43,651.55,16.03,#
$HAR,419514650,-936011824,3651188,11.43,649.41,16.14,#
$HAR,419506228,-935997791,3689571,11.42,647.03,16.14,#
$HAR,419498275,-935985029,3705304,11.42,644.81,15.95,#
$HAR,419488908,-935970364,3741300,11.41,642.5,15.49,#
$HAR,419481137,-935960266,3744914,11.4,640.34,14.96,#
$HAR,419472881,-935947913,3760754,11.39,638.04,14.34,#
$HAR,419464706,-935936556,3782595,11.39,635.42,13.66,#
$HAR,419455441,-935926147,3807756,11.37,633.32,12.89,#
$HAR,419446850,-935916769,3826566,11.36,631.16,12.03,#
$HAR,419438294,-935906247,3849518,11.34,629.03,10.98,#
$HAR,419429860,-935895887,3864188,11.33,626.65,9.93,#
$HAR,419422058,-935884200,3886026,11.32,624.94,8.84,#
$HAR,419413058,-935872829,3913418,11.32,622.9,8.15,#
$HAR,419403508,-935862922,3922607,11.31,621.06,8.02,#
$HAR,419393300,-935849605,3950020,11.3,618.61,7.87,#
$HAR,419382436,-935835774,3978318,11.3,616.1,7.81,#
$HAR,419370863,-935824225,4002207,11.29,613.57,7.79,#
$HAR,419360653,-935812043,4034272,11.27,611.3,7.64,#
$HAR,419350126,-935796977,4067996,11.29,608.54,7.19,#
$HAR,419340597,-935783961,4095301,11.28,606.17,6.59,#
$HAR,419328140,-935769882,4121498,11.24,603.98,6,#
$HAR,419320041,-935757869,4149592,11.24,601.84,5.67,#
$HAR,419309594,-935742187,4176184,11.24,599.52,5.6,#
$HAR,419299829,-935730558,4200028,11.23,597.62,5.6,#
$HAR,419291553,-935719195,4231405,11.21,595.66,5.5,#
$HAR,419283362,-935706626,4260393,11.23,593.71,5.45,#
$HAR,419272386,-935691098,4289553,11.24,591.21,5.34,#
$HAR,419261208,-935677298,4315989,11.25,589.01,5.39,#
$HAR,419251292,-935661478,4339623,11.22,586.82,5.67,#
$HAR,419242334,-935648359,4367354,11.23,585.37,5.91,#
$HAR,419231455,-935634872,4407887,11.2,582.52,6.31,#
$HAR,419222538,-935623380,4436974,11.18,580.19,6.56,#
$HAR,419213752,-935610108,4458664,11.16,578.2,6.79,#
$HAR,419203102,-935594390,4498658,11.16,575.26,6.8,#
$HAR,419193339,-935578201,4531010,11.14,572.83,6.7,#
$HAR,419183199,-935562359,4562207,11.11,570.5,6.51,#
$HAR,419171693,-935548214,4593300,11.11,568.01,6.39,#
$HAR,419161032,-935533768,4625745,11.09,565.66,6.15,#
$HAR,419150705,-935518454,4666126,11.07,562.6,6.1,#
$HAR,419139476,-935503931,4698013,11.06,560.01,5.7,#
$HAR,419129536,-935491731,4720197,11.03,557.93,5.32,#
$HAR,419119369,-935477876,4747591,11,555.73,4.96,#
$HAR,419111338,-935465024,4766813,10.98,553.72,4.66,#
$HAR,419101823,-935452454,4800583,11.12,551.35,4.53,#
$HAR,419090133,-935435358,4838420,11.02,548.44,4.32,#
$HAR,419080042,-935420905,4865850,11,546.3,4.08,#
$HAR,419067686,-935405740,4898123,10.96,544.19,4.01,#
$HAR,419057178,-935388957,4936351,10.93,542.11,3.87,#
$HAR,419044576,-935371714,4967502,10.91,539.9,3.8,#
$HAR,419031780,-935356516,5002226,10.86,537.72,3.73,#
$HAR,419020901,-935339100,5029955,10.86,535.66,3.69,#
$HAR,419011075,-935323626,5050565,10.83,533.91,3.78,#
$HAR,419001077,-935309169,5079910,10.81,531.84,3.78,#
$HAR,418989631,-935293524,5118232,10.77,529.35,3.86,#
$HAR,418980724,-935280002,5148310,10.75,527.35,3.93,#
$HAR,418970078,-935263667,5176467,10.71,525.33,4,#
$HAR,418958889,-935245077,5200810,10.7,523.2,4.13,#
$HAR,418945802,-935226472,5237844,10.67,520.68,4.22,#
$HAR,418933208,-935209951,5268756,10.63,518.52,4.31,#
$HAR,418923822,-935194503,5301230,10.6,516.2,4.34,#
$HAR,418913290,-935179046,5315674,10.56,514.25,4.36,#
$HAR,418900466,-935161743,5340709,10.52,511.75,4.35,#
$HAR,418891447,-935145994,5366642,10.5,509.79,4.39,#
$HAR,418882358,-935131230,5389163,10.46,508.31,4.32,#
$HAR,418872748,-935115865,5422632,10.43,506.28,4.28,#
$HAR,418862376,-935099166,5455589,10.39,504.23,4.23,#
$HAR,418851988,-935082446,5490917,10.36,502.18,4.14,#
$HAR,418839972,-935063673,5519752,10.34,500.14,4.09,#
$HAR,418829982,-935048536,5543234,10.31,498.7,4.07,#
$HAR,418817844,-935028511,5576975,10.28,496.62,4.11,#
$HAR,418807439,-935008359,5606184,10.25,494.39,4.12,#
$HAR,418797900,-934988712,5631301,10.2,492.55,4.17,#
$HAR,418787123,-934968193,5667451,10.17,490.07,4.22,#
$HAR,418777252,-934950584,5695514,10.12,488.03,4.19,#
$HAR,418765112,-934930633,5731798,10.09,485.65,4.13,#
$HAR,418755129,-934909486,5762002,10.03,483.54,4.1,#
$HAR,418743806,-934888717,5794948,10,481.14,4.08,#
$HAR,418732352,-934870006,5824897,10,479.28,3.89,#
$HAR,418721352,-934849593,5860982,9.93,476.86,3.78,#
$HAR,418712489,-934832090,5893580,9.89,474.51,3.66,#
$HAR,418702084,-934812623,5932757,9.83,472.63,3.54,#
$HAR,418690187,-934793465,5951219,9.8,470.57,3.33,#
$HAR,418678314,-934772060,5987803,9.75,468.28,3.18,#
$HAR,418666624,-934749683,6023100,9.69,465.66,3.05,#
$HAR,418653429,-934727436,6053846,9.63,463.86,2.88,#
$HAR,418642701,-934710939,6082494,9.58,462.05,2.79,#
$HAR,418630429,-934690128,6125929,9.54,459.33,2.79,#
$HAR,418616776,-934669879,6165057,9.47,457.3,2.7,#
$HAR,418604080,-934647040,6201708,9.44,454.83,2.69,#
$HAR,418594254,-934627235,6224858,9.45,453.34,2.65,#
$HAR,418581913,-934604401,6264192,9.4,450.9,2.58,#
$HAR,418571462,-934587167,6296819,9.36,448.73,2.53,#
$HAR,418559606,-934566814,6332414,9.31,446.63,2.63,#
$HAR,418547673,-934545734,6373272,9.26,444.26,2.87,#
$HAR,418537828,-934527945,6406208,9.21,442.06,2.93,#
$HAR,418526422,-934506103,6438763,9.16,440.14,3.05,#
$HAR,418516255,-934487439,6468693,9.11,438.49,3.14,#
$HAR,418503312,-934463300,6508749,9.04,435.88,3.2,#
$HAR,418492204,-934439349,6543959,9,433.84,3.35,#
$HAR,418481612,-934418489,6571948,8.95,432.1,3.42,#
$HAR,418468263,-934395863,6602964,8.93,430.28,3.54,#
$HAR,418455820,-934371068,6637734,8.86,428.04,3.61,#
$HAR,418441410,-934346559,6671890,8.82,425.96,3.76,#
$HAR,418428404,-934322590,6703552,8.76,424.28,3.79,#
$HAR,418415904,-934296522,6739901,8.7,421.96,3.86,#
$HAR,418403568,-934268808,6765542,8.66,420.5,3.86,#
$HAR,418391120,-934241955,6798629,8.61,418.63,3.87,#
$HAR,418381255,-934220819,6829588,8.71,417.37,3.95,#
$HAR,418369179,-934193976,6867547,8.67,415.63,3.91,#
$HAR,418355781,-934168044,6908904,8.6,413.38,3.99,#
$HAR,418342771,-934143362,6951107,8.51,411.2,3.92,#
$HAR,418330624,-934116519,6984447,8.48,409.05,3.82,#
$HAR,418316292,-934090028,7021965,8.41,406.86,3.77,#
$HAR,418305468,-934068804,7051740,8.42,405.95,3.73,#
$HAR,418292404,-934040730,7084447,8.37,403.08,3.61,#
$HAR,418277469,-934013476,7121028,8.29,401.42,3.54,#
$HAR,418261854,-933987163,7151563,8.24,400,3.48,#
$HAR,418246528,-933961330,7183674,8.18,397.79,3.5,#
$HAR,418233419,-933935629,7242623,8.11,395.5,3.46,#
$HAR,418221586,-933914886,7265909,8.06,394.11,3.34,#
$HAR,418205524,-933888791,7294892,8.01,392.91,3.29,#
$HAR,418189881,-933861466,7321810,8.14,391.42,3.31,#
$HAR,418173545,-933834642,7357661,7.98,389.7,3.23,#
$HAR,418157189,-933809741,7375048,7.93,388.48,3.08,#
$HAR,418141025,-933783683,7405426,7.87,386.74,3.08,#
$HAR,418125276,-933757023,7442440,7.85,384.47,2.95,#
$HAR,418110239,-933732353,7465550,7.79,382.73,2.83,#
$HAR,418094475,-933708273,7489970,7.72,380.86,2.73,#
$HAR,418079610,-933681583,7539681,7.66,378.81,2.75,#
$HAR,418065152,-933656459,7571884,7.59,376.9,2.81,#
$HAR,418049845,-933629980,7604354,7.53,374.86,3.01,#
$HAR,418034524,-933602715,7642236,7.51,372.67,3.17,#
$HAR,418020453,-933577391,7672850,7.43,370.76,3.26,#
$HAR,418007152,-933550720,7703815,7.37,369.11,3.35,#
$HAR,417994257,-933523604,7729870,7.31,367.47,3.3,#
$HAR,417980699,-933494858,7760177,7.32,366.02,3.21,#
$HAR,417966394,-933466635,7784079,7.25,364.69,3.02,#
$HAR,417953035,-933440396,7810179,7.2,363.26,2.97,#
$HAR,417942567,-933417703,7834776,7.16,361.84,2.81,#
$HAR,417930796,-933394052,7857621,7.12,360.61,2.76,#
$HAR,417915006,-933368068,7884508,7.09,359.32,2.64,#
