$HAR,0,0,0,23.32,988.28,23.29,#
$HAR,0,0,0,23.37,988.27,22.62,#
$HAR,0,0,0,23.44,988.30,22.15,#
$HAR,0,0,0,23.51,988.27,21.89,#
$HAR,0,0,0,23.56,988.27,21.86,#
$HAR,0,0,0,23.62,988.31,21.81,#
$HAR,0,0,0,23.68,988.28,21.76,#
$HAR,0,0,0,23.73,988.32,21.56,#
$HAR,0,0,0,23.78,988.37,21.46,#
$HAR,0,0,0,23.84,988.33,21.23,#
$HAR,0,0,0,23.89,988.33,21.19,#
$HAR,0,0,0,23.94,988.34,21.18,#
$HAR,0,0,0,23.99,988.33,21.49,#
$HAR,0,0,0,24.03,988.35,21.40,#
$HAR,0,0,0,24.09,988.28,21.15,#
$HAR,0,0,0,24.13,988.30,20.92,#
$HAR,0,0,0,24.17,988.29,21.11,#
$HAR,0,0,0,24.22,988.30,20.82,#
$HAR,0,0,0,24.25,988.37,20.76,#
$HAR,0,0,0,24.30,988.32,20.73,#
$HAR,0,0,0,24.33,988.31,20.73,#
$HAR,0,0,0,24.37,988.32,20.71,#
$HAR,0,0,0,24.41,988.28,20.67,#
$HAR,0,0,0,24.45,988.33,20.58,#
$HAR,0,0,0,24.48,988.32,20.50,#
$HAR,0,0,0,24.53,988.34,20.43,#
$HAR,0,0,0,24.56,988.36,20.28,#
$HAR,0,0,0,24.59,988.34,20.29,#
$HAR,0,0,0,24.62,988.31,20.71,#
$HAR,0,0,0,24.63,988.36,20.55,#
$HAR,0,0,0,24.68,988.38,20.36,#
$HAR,0,0,0,24.70,988.38,20.23,#
$HAR,0,0,0,24.72,988.31,20.15,#
$HAR,0,0,0,24.75,988.31,20.09,#
$HAR,0,0,0,24.79,988.36,20.08,#
$HAR,0,0,0,24.80,988.36,20.06,#
$HAR,0,0,0,24.82,988.35,19.91,#
$HAR,0,0,0,24.82,988.32,19.83,#
$HAR,0,0,0,24.84,988.34,19.86,#
$HAR,0,0,0,24.86,988.38,19.90,#
$HAR,0,0,0,24.88,988.36,19.90,#
$HAR,0,0,0,24.90,988.37,20.02,#
$HAR,0,0,0,24.91,988.38,20.15,#
$HAR,0,0,0,24.93,988.39,20.03,#
$HAR,0,0,0,24.95,988.37,19.94,#
$HAR,0,0,0,24.96,988.39,19.89,#
$HAR,0,0,0,24.98,988.41,19.95,#
$HAR,0,0,0,24.99,988.36,19.94,#
$HAR,0,0,0,25.00,988.41,19.83,#
$HAR,0,0,0,25.00,988.43,19.76,#
$HAR,0,0,0,25.01,988.35,19.73,#
$HAR,0,0,0,25.02,988.41,19.75,#
$HAR,0,0,0,25.03,988.39,19.84,#
$HAR,0,0,0,25.05,988.41,19.88,#
$HAR,0,0,0,25.07,988.40,19.85,#
$HAR,0,0,0,25.08,988.44,19.85,#
$HAR,0,0,0,25.08,988.38,19.78,#
$HAR,0,0,0,25.09,988.36,19.70,#
$HAR,0,0,0,25.09,988.38,19.75,#
$HAR,0,0,0,25.11,988.35,19.71,#
$HAR,0,0,0,25.12,988.36,19.69,#
$HAR,0,0,0,25.12,988.38,19.72,#
$HAR,0,0,0,25.14,988.41,19.64,#
$HAR,0,0,0,25.15,988.37,19.61,#
$HAR,0,0,0,25.17,988.37,19.58,#
$HAR,0,0,0,25.16,988.38,19.63,#
$HAR,0,0,0,25.17,988.39,19.58,#
$HAR,0,0,0,25.18,988.39,19.52,#
$HAR,0,0,0,25.20,988.44,19.51,#
$HAR,0,0,0,25.20,988.40,19.41,#
$HAR,0,0,0,25.20,988.40,19.44,#
$HAR,0,0,0,25.21,988.42,19.44,#
$HAR,0,0,0,25.20,988.43,19.38,#
$HAR,0,0,0,25.23,988.47,19.49,#
$HAR,0,0,0,25.23,988.41,19.46,#
$HAR,0,0,0,25.24,988.46,19.41,#
$HAR,0,0,0,25.24,988.45,19.45,#
$HAR,0,0,0,25.25,988.46,19.33,#
$HAR,0,0,0,25.26,988.43,19.38,#
$HAR,0,0,0,25.27,988.39,19.38,#
$HAR,0,0,0,25.28,988.40,19.40,#
$HAR,0,0,0,25.27,988.42,19.38,#
$HAR,0,0,0,25.26,988.47,19.41,#
$HAR,0,0,0,25.28,988.45,19.34,#
$HAR,0,0,0,25.28,988.43,19.35,#
$HAR,0,0,0,25.30,988.46,19.37,#
$HAR,0,0,0,25.32,988.46,19.34,#
$HAR,0,0,0,25.33,988.43,19.36,#
$HAR,0,0,0,25.34,988.41,19.37,#
$HAR,0,0,0,25.35,988.43,19.33,#
$HAR,0,0,0,25.35,988.45,19.31,#
$HAR,0,0,0,25.38,988.42,19.31,#
$HAR,0,0,0,25.37,988.41,19.31,#
$HAR,0,0,0,25.38,988.39,19.25,#
$HAR,0,0,0,25.39,988.40,19.25,#
$HAR,0,0,0,25.39,988.42,19.27,#
$HAR,0,0,0,25.36,988.40,19.22,#
$HAR,0,0,0,25.35,988.44,19.33,#
$HAR,0,0,0,25.38,988.44,19.44,#
$HAR,0,0,0,25.39,988.46,19.50,#
$HAR,0,0,0,25.41,988.48,19.53,#
$HAR,0,0,0,25.42,988.40,19.58,#
$HAR,0,0,0,25.44,988.43,20.08,#
$HAR,0,0,0,25.46,988.45,20.42,#
$HAR,0,0,0,25.48,988.45,19.81,#
$HAR,0,0,0,25.47,988.45,19.52,#
$HAR,0,0,0,25.48,988.46,19.48,#
$HAR,0,0,0,25.49,988.40,19.29,#
$HAR,0,0,0,25.50,988.40,19.30,#
$HAR,0,0,0,25.51,988.43,19.29,#
$HAR,0,0,0,25.51,988.44,19.26,#
